run,plane,paddle,type,histogram,hist_path,found,fit_ok,fit_status,entries,peak,peak_uncertainty,sigma,sigma_uncertainty,amplitude,amplitude_uncertainty,chi2,ndf,fit_low,fit_high,message,two_peaks_found,two_peak_fit_ok,seed_method,pedestal_peak,pedestal_peak_uncertainty,pedestal_sigma,pedestal_sigma_uncertainty,pedestal_amplitude,pedestal_amplitude_uncertainty,pedestal_chi2,pedestal_ndf,pedestal_fit_low,pedestal_fit_high,pedestal_fit_status,signal_peak,signal_peak_uncertainty,signal_sigma,signal_sigma_uncertainty,signal_amplitude,signal_amplitude_uncertainty,signal_chi2,signal_ndf,signal_fit_low,signal_fit_high,signal_fit_status,peak_separation,peak_separation_uncertainty,two_peak_message
35570,BHC,04,TDC,tdc_coinc_left_BHC04-RF,BHC/Paddle04/TDC/tdc_coinc_left_BHC04-RF,1,1,0,71313,-408.53,0.03,3.72,0.02,1210.60,9.44,1093.87,50,-421.63,-394.87,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35570,BHC,05,TDC,tdc_coinc_left_BHC05-RF,BHC/Paddle05/TDC/tdc_coinc_left_BHC05-RF,1,1,0,85104,-407.43,0.02,3.67,0.01,1490.15,10.49,1116.58,54,-420.76,-392.74,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35570,BHC,06,TDC,tdc_coinc_left_BHC06-RF,BHC/Paddle06/TDC/tdc_coinc_left_BHC06-RF,1,1,0,117947,-406.09,0.02,3.65,0.01,2058.56,12.32,1447.47,54,-419.76,-391.74,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35570,BHC,07,TDC,tdc_coinc_left_BHC07-RF,BHC/Paddle07/TDC/tdc_coinc_left_BHC07-RF,1,1,0,141176,-406.11,0.02,3.68,0.01,2466.28,13.49,1506.98,54,-419.76,-391.74,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35570,BHC,08,TDC,tdc_coinc_left_BHC08-RF,BHC/Paddle08/TDC/tdc_coinc_left_BHC08-RF,1,1,0,146373,-403.71,0.02,3.65,0.01,2591.38,13.81,1782.74,54,-416.76,-388.74,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35570,BHC,09,TDC,tdc_coinc_left_BHC09-RF,BHC/Paddle09/TDC/tdc_coinc_left_BHC09-RF,1,1,0,122619,-404.62,0.02,3.63,0.01,2164.31,12.65,1655.43,54,-418.26,-390.24,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35570,BHC,10,TDC,tdc_coinc_left_BHC10-RF,BHC/Paddle10/TDC/tdc_coinc_left_BHC10-RF,1,1,0,89830,-404.25,0.02,3.75,0.01,1542.92,10.62,973.25,52,-417.26,-389.24,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35570,BHC,11,TDC,tdc_coinc_left_BHC11-RF,BHC/Paddle11/TDC/tdc_coinc_left_BHC11-RF,1,1,0,72957,-404.44,0.03,3.83,0.02,1217.46,9.40,794.93,53,-418.76,-390.74,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35570,BHC,12,TDC,tdc_coinc_left_BHC12-RF,BHC/Paddle12/TDC/tdc_coinc_left_BHC12-RF,1,1,0,13898,-406.68,0.06,3.96,0.04,216.52,4,191.40,55,-418.90,-389.60,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35570,BHC,13,TDC,tdc_coinc_left_BHC13-RF,BHC/Paddle13/TDC/tdc_coinc_left_BHC13-RF,1,1,0,4298,-406.86,0.11,3.72,0.08,68.96,2.36,35.96,42,-421.63,-394.87,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35570,BHC,14,TDC,tdc_coinc_left_BHC14-RF,BHC/Paddle14/TDC/tdc_coinc_left_BHC14-RF,1,1,0,3084,-408.56,0.13,3.79,0.10,48.80,1.98,43.61,40,-421.26,-393.24,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35570,BHC,15,TDC,tdc_coinc_left_BHC15-RF,BHC/Paddle15/TDC/tdc_coinc_left_BHC15-RF,1,1,0,2125,-407.08,0.50,4.41,0.66,20.58,1.54,18.01,18,-410.85,-400.65,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35570,BHD,00,QDC,qdc_hit_BHD00down,BHD/Paddle00/QDC/qdc_hit_BHD00down,1,1,0,5439,147.44,0.54,22.27,0.59,47.05,1.29,90.68,78,107.74,189.26,ok,1,1,automatic broad-peak search,147.19,0.81,17.68,1.54,50.68,1.84,26.40,33,129.50,165.15,0,273.50,4,12.18,20.11,4.32,0.95,4.58,8,268.50,278.50,0,126.31,4.08,ok
35570,BHD,01,QDC,qdc_hit_BHD01down,BHD/Paddle01/QDC/qdc_hit_BHD01down,1,1,0,8433,142.31,0.58,26.83,0.54,63.13,1.31,95.42,96,81.82,181.18,ok,1,1,automatic broad-peak search,140.75,8.43,31.96,7.43,61.93,1.99,21.07,33,123,158.50,0,625.70,2.38,16.35,6.59,7.79,0.84,21.72,23,613.27,638.50,0,484.95,8.76,ok
35570,BHD,02,QDC,qdc_hit_BHD02down,BHD/Paddle02/QDC/qdc_hit_BHD02down,1,1,0,13620,158.23,0.34,26.80,0.33,104.03,1.69,166.97,126,95.53,225.47,ok,1,1,automatic broad-peak search,158.90,1.01,25.71,2.62,110.55,2.60,30.85,35,139.50,177.30,0,266.50,3.42,12.37,9.27,8.71,1.13,7.97,10,262.50,274.50,0,107.60,3.57,ok
35570,BHD,03,QDC,qdc_hit_BHD03down,BHD/Paddle03/QDC/qdc_hit_BHD03down,1,1,0,38228,165.77,0.28,35.68,0.28,217.33,2.15,320.33,158,89.25,249.75,ok,1,1,automatic broad-peak search,166.91,0.49,30.33,0.93,235.86,3.03,50.52,59,136.35,197.50,0,834.56,6.44,119.03,24.80,35.35,0.82,100.10,117,778.01,897.50,0,667.65,6.46,ok
35570,BHD,04,QDC,qdc_hit_BHD04down,BHD/Paddle04/QDC/qdc_hit_BHD04down,1,1,0,103017,132.31,0.20,41.48,0.19,485.78,2.95,886.43,200,32.59,236.41,ok,1,1,automatic broad-peak search,137.52,0.36,31.95,0.73,541.52,4.61,56.22,58,107.50,167.52,0,674.03,1.73,123.62,3.93,125.70,1.19,234.80,206,568.76,777.50,0,536.52,1.77,ok
35570,BHD,05,QDC,qdc_hit_BHD05down,BHD/Paddle05/QDC/qdc_hit_BHD05down,1,1,0,187324,0,0.96,947.94,64.27,141.95,1.07,54835.69,519,0,522.28,ok,1,1,automatic broad-peak search,130.58,0.41,38.66,0.97,767.70,5.36,52.53,60,99.50,162,0,543.70,1.23,114.53,2.99,276.33,1.89,153.15,178,454.50,634.95,0,413.12,1.30,ok
35570,BHD,06,QDC,qdc_hit_BHD06down,BHD/Paddle06/QDC/qdc_hit_BHD06down,1,1,0,242786,139.54,0.21,64.10,0.24,630.49,2.92,30132.17,519,0,522.28,ok,1,1,automatic broad-peak search,147.29,0.57,52.36,1.50,706.07,4.63,94.12,74,108.50,185.39,0,632.72,1.50,134.10,4.27,332.78,2.07,170.71,178,543.50,723.64,0,485.43,1.60,ok
35570,BHD,07,QDC,qdc_hit_BHD07down,BHD/Paddle07/QDC/qdc_hit_BHD07down,1,1,0,217844,151.08,0.18,55.85,0.19,681.28,3.18,31605.03,519,0,522.28,ok,1,1,automatic broad-peak search,156.79,0.43,45.19,0.97,777.15,4.91,70.92,73,118.50,194.09,0,600.06,1.25,123.97,3.19,325.40,2.02,173.31,184,507.50,694.12,0,443.28,1.32,ok
35570,BHD,08,QDC,qdc_hit_BHD08down,BHD/Paddle08/QDC/qdc_hit_BHD08down,1,1,0,121414,119.50,0.20,47.50,0.21,498.44,2.94,16259.47,519,0,522.28,ok,1,1,automatic broad-peak search,122.96,0.41,37.66,0.85,566.26,4.42,80.95,66,88.50,157.30,0,640.16,2.46,144.59,7.15,142.05,1.31,188.71,188,543.50,733.89,0,517.20,2.49,ok
35570,BHD,09,QDC,qdc_hit_BHD09down,BHD/Paddle09/QDC/qdc_hit_BHD09down,1,1,0,40771,135.90,0.26,33.54,0.26,242.50,2.32,248.04,142,63.89,209.11,ok,1,1,automatic broad-peak search,136.92,0.46,28.67,0.88,258.76,3.28,65.82,55,108.49,165.50,0,736.16,3.93,127.18,11.04,40.82,0.73,164.88,174,645.07,821.50,0,599.24,3.96,ok
35570,BHD,10,QDC,qdc_hit_BHD10down,BHD/Paddle10/QDC/qdc_hit_BHD10down,1,1,0,12994,133.99,0.36,27.58,0.30,100.34,1.57,167.13,149,39.79,195.21,ok,1,1,automatic broad-peak search,131.17,1.91,35.80,6.75,99.32,2.41,27.66,36,113.25,151.50,0,271.09,1.24,11.44,2.89,18.51,1.48,32.03,17,260.81,280.50,0,139.92,2.28,ok
35570,BHD,11,QDC,qdc_hit_BHD11down,BHD/Paddle11/QDC/qdc_hit_BHD11down,1,1,0,7366,145,0.48,24.75,0.51,61.49,1.38,89.99,92,100.37,194.63,ok,1,1,automatic broad-peak search,144.72,1.84,24.68,6.85,64.74,2.33,25.28,24,130.50,157.30,0,259.50,2.49,37.85,32.45,6.66,0.73,11.27,10,255.50,267.50,0,114.78,3.10,ok
35570,BHD,12,QDC,qdc_hit_BHD12down,BHD/Paddle12/QDC/qdc_hit_BHD12down,1,1,0,5052,137.72,0.76,24.95,0.98,39.38,1.19,74.05,70,104.56,178.44,ok,1,1,automatic broad-peak search,136.23,1.20,25.79,2.43,40.44,1.41,52.20,46,112.50,160.90,0,514.50,3.88,8.42,4.57,4.50,0.83,23.98,10,506.50,518.50,0,378.27,4.06,ok
35570,BHD,00,TDC,tdc_coinc_down_BHD00-RF,BHD/Paddle00/TDC/tdc_coinc_down_BHD00-RF,1,1,0,5123,-407.37,0.12,4.75,0.09,70.48,2.14,79.66,51,-422.40,-393.10,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35570,BHD,01,TDC,tdc_coinc_down_BHD01-RF,BHD/Paddle01/TDC/tdc_coinc_down_BHD01-RF,1,1,0,8062,-400.95,0.09,3.98,0.06,123.12,3,192.54,51,-411.76,-383.74,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35570,BHD,02,TDC,tdc_coinc_down_BHD02-RF,BHD/Paddle02/TDC/tdc_coinc_down_BHD02-RF,1,1,0,13242,-402.75,0.06,3.88,0.04,209.33,3.94,343.19,54,-413.26,-385.24,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35570,BHD,03,TDC,tdc_coinc_down_BHD03-RF,BHD/Paddle03/TDC/tdc_coinc_down_BHD03-RF,1,1,0,36411,-402.44,0.03,3.59,0.02,625.24,6.99,940.25,51,-417.26,-389.24,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35570,BHD,04,TDC,tdc_coinc_down_BHD04-RF,BHD/Paddle04/TDC/tdc_coinc_down_BHD04-RF,1,1,0,114054,-405.96,0.02,3.43,0.01,2080.65,12.79,2417.25,54,-417.26,-389.24,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35570,BHD,05,TDC,tdc_coinc_down_BHD05-RF,BHD/Paddle05/TDC/tdc_coinc_down_BHD05-RF,1,1,0,231718,-405.13,0.01,3.27,0.01,4424.58,18.74,5795.45,54,-418.26,-390.24,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35570,BHD,06,TDC,tdc_coinc_down_BHD06-RF,BHD/Paddle06/TDC/tdc_coinc_down_BHD06-RF,1,1,0,339955,-405.34,0.01,3.45,0.01,6046.01,21.44,10088.26,54,-419.26,-391.24,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35570,BHD,07,TDC,tdc_coinc_down_BHD07-RF,BHD/Paddle07/TDC/tdc_coinc_down_BHD07-RF,1,1,0,289620,-404.71,0.01,3.24,0.01,5433.26,20.74,9455.02,50,-419.76,-391.74,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35570,BHD,08,TDC,tdc_coinc_down_BHD08-RF,BHD/Paddle08/TDC/tdc_coinc_down_BHD08-RF,1,1,0,137622,-403.83,0.02,3.63,0.01,2353.03,13.13,3254.55,53,-416.76,-388.74,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35570,BHD,09,TDC,tdc_coinc_down_BHD09-RF,BHD/Paddle09/TDC/tdc_coinc_down_BHD09-RF,1,1,0,40846,-404.52,0.04,3.89,0.02,644.31,6.76,1085.15,56,-417.90,-388.60,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35570,BHD,10,TDC,tdc_coinc_down_BHD10-RF,BHD/Paddle10/TDC/tdc_coinc_down_BHD10-RF,1,1,0,12032,-403.71,0.07,4.30,0.05,176.44,3.48,279.48,49,-418.40,-389.10,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35570,BHD,11,TDC,tdc_coinc_down_BHD11-RF,BHD/Paddle11/TDC/tdc_coinc_down_BHD11-RF,1,1,0,6923,-404.40,0.10,4.56,0.08,96.31,2.56,113.48,49,-417.76,-389.74,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35570,BHD,12,TDC,tdc_coinc_down_BHD12-RF,BHD/Paddle12/TDC/tdc_coinc_down_BHD12-RF,1,1,0,4810,-405.97,0.13,4.77,0.09,67.05,2.05,84.24,50,-420.04,-389.46,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35571,BHC,00,QDC,qdc_hit_BHC00left,BHC/Paddle00/QDC/qdc_hit_BHC00left,1,1,0,2287,122.33,0.48,12.10,0.51,41.22,1.65,51.72,40,104.84,148.16,ok,1,1,automatic broad-peak search,122.90,0.71,11.72,1.33,43.64,2.10,33.67,21,111.37,134.50,0,197.50,2.52,14.85,26.10,3.84,0.75,6.16,10,189.50,201.50,0,74.60,2.62,ok
35571,BHC,01,QDC,qdc_hit_BHC01left,BHC/Paddle01/QDC/qdc_hit_BHC01left,1,1,0,3341,128.37,0.36,13.67,0.39,53.40,1.76,62.21,54,101.47,157.53,ok,1,1,automatic broad-peak search,128.87,0.53,9.87,0.95,61.05,2.66,9.78,18,118.50,139.29,0,212.34,2.40,9.86,10.33,4.02,0.80,8.58,10,204.50,216.50,0,83.46,2.46,ok
35571,BHC,02,QDC,qdc_hit_BHC02left,BHC/Paddle02/QDC/qdc_hit_BHC02left,1,1,0,4425,132.77,0.33,14.59,0.33,66.67,1.88,74.12,64,104.38,170.62,ok,1,1,automatic broad-peak search,132.69,0.57,13.22,1.03,71.55,2.49,23.71,25,118.97,146.50,0,227,1.57,6.50,3.77,4.76,0.98,8.29,9,221.50,233.33,0,94.31,1.67,ok
35571,BHC,03,QDC,qdc_hit_BHC03left,BHC/Paddle03/QDC/qdc_hit_BHC03left,1,1,0,15579,133.77,0.20,18.63,0.20,205.59,2.89,224.57,88,90.64,182.36,ok,1,1,automatic broad-peak search,132.77,0.34,15.48,0.62,225.99,4.08,34.16,30,116.50,149.18,0,376,7,71.26,70.41,16.58,0.83,35.77,21,364.50,387.50,0,243.23,7,ok
35571,BHC,04,QDC,qdc_hit_BHC04left,BHC/Paddle04/QDC/qdc_hit_BHC04left,1,1,0,79458,136.67,0.12,23.27,0.11,731.85,4.80,525.85,112,80.18,194.82,ok,1,1,automatic broad-peak search,137.45,0.22,19.55,0.40,793.37,6.93,49.37,37,117.50,157.45,0,422.95,2.88,84.05,11.39,167.75,2.19,73.32,76,380.50,459.44,0,285.50,2.89,ok
35571,BHC,05,QDC,qdc_hit_BHC05left,BHC/Paddle05/QDC/qdc_hit_BHC05left,1,1,0,126689,136.84,0.11,29.98,0.10,1065.48,5.03,817.03,152,60.79,216.21,ok,1,1,automatic broad-peak search,139.02,0.23,26.38,0.45,1137.23,7.32,39.84,48,113.55,164.50,0,478.25,0.39,81.47,6.77,161.92,1.98,85.87,92,431,525.50,0,339.23,0.45,ok
35571,BHC,06,QDC,qdc_hit_BHC06left,BHC/Paddle06/QDC/qdc_hit_BHC06left,1,1,0,143053,146.61,0.12,33.74,0.11,948.34,4.46,826.29,172,59.60,235.40,ok,1,1,automatic broad-peak search,148.43,0.24,29.98,0.47,1008.40,6.37,72.43,57,118.50,178.19,0,431.75,0.81,160.75,149.05,202.91,1.91,146.39,53,404,459.50,0,283.32,0.85,ok
35571,BHC,07,QDC,qdc_hit_BHC07left,BHC/Paddle07/QDC/qdc_hit_BHC07left,1,1,0,255016,143.25,0.07,30.30,0.07,2297.44,7.27,1722.38,168,65.15,235.85,ok,1,1,automatic broad-peak search,145.24,0.17,27.44,0.36,2421.12,10.74,47.11,47,120.50,169.72,0,389.50,0.33,86.95,12.04,356.59,3.43,101.86,66,355.50,423.50,0,244.26,0.37,ok
35571,BHC,08,QDC,qdc_hit_BHC08left,BHC/Paddle08/QDC/qdc_hit_BHC08left,1,1,0,214011,120.76,0.09,31,0.07,1770.59,6.29,1192.13,170,31.88,205.12,ok,1,1,automatic broad-peak search,122.97,0.19,27.55,0.39,1879.06,9.38,49.68,48,97.50,148.12,0,372.75,0.42,121.32,51.73,311.93,3.56,132.01,53,345,400.50,0,249.78,0.46,ok
35571,BHC,09,QDC,qdc_hit_BHC09left,BHC/Paddle09/QDC/qdc_hit_BHC09left,1,1,0,135675,129.50,0.13,31.88,0.11,916.97,4.52,874.43,160,45.97,209.03,ok,1,1,automatic broad-peak search,128.21,0.26,27.59,0.54,980.02,6.77,56.41,48,102.91,153.50,0,348.75,0.34,68.19,14.03,301.07,3.70,74.24,47,324,373.50,0,220.54,0.43,ok
35571,BHC,10,QDC,qdc_hit_BHC10left,BHC/Paddle10/QDC/qdc_hit_BHC10left,1,1,0,104346,134.19,0.13,29.69,0.12,781.79,4.31,574.26,154,49.52,207.48,ok,1,1,automatic broad-peak search,133.17,0.26,25.59,0.50,836.89,6.34,45.01,47,108.50,157.86,0,414,2.52,66.28,4.92,211.29,2.47,80.45,77,373.86,453.50,0,280.83,2.53,ok
35571,BHC,11,QDC,qdc_hit_BHC11left,BHC/Paddle11/QDC/qdc_hit_BHC11left,1,1,0,83514,138.68,0.12,25.05,0.11,725.25,4.58,519.76,124,76.81,204.19,ok,1,1,automatic broad-peak search,139.52,0.25,21.60,0.51,782.84,6.76,38.04,38,119.50,159.69,0,445.58,1.51,63.49,4.52,173.66,2.21,70.19,79,404.50,485.70,0,306.06,1.53,ok
35571,BHC,12,QDC,qdc_hit_BHC12left,BHC/Paddle12/QDC/qdc_hit_BHC12left,1,1,0,16744,129.53,0.18,17.03,0.17,232.71,3.17,144.65,82,84.46,168.54,ok,1,1,automatic broad-peak search,129.02,0.33,13.63,0.64,257.19,4.79,13.04,24,115.63,142.50,0,389,0.99,27.49,10.35,23.18,1.29,49.13,29,373.50,404.50,0,259.98,1.05,ok
35571,BHC,13,QDC,qdc_hit_BHC13left,BHC/Paddle13/QDC/qdc_hit_BHC13left,1,1,0,5270,136.82,0.27,13.61,0.26,89.45,2.22,93.67,64,99.38,165.62,ok,1,1,automatic broad-peak search,136.21,0.49,11.65,0.96,98.27,3.21,15.14,20,125.12,147.50,0,384.09,3.58,12.31,7.58,6.43,0.91,22.58,15,376.01,393.50,0,247.88,3.62,ok
35571,BHC,14,QDC,qdc_hit_BHC14left,BHC/Paddle14/QDC/qdc_hit_BHC14left,1,1,0,3533,148.19,0.34,13.45,0.33,56.88,1.78,81.31,58,115.93,177.07,ok,1,1,automatic broad-peak search,147.57,0.56,11.29,1.01,62.88,2.52,15.45,21,135.55,159.50,0,219.76,0.93,4.80,1.47,6.32,1.15,8.03,9,213.91,225.50,0,72.20,1.08,ok
35571,BHC,15,QDC,qdc_hit_BHC15left,BHC/Paddle15/QDC/qdc_hit_BHC15left,1,1,0,2670,149.32,0.31,11.90,0.32,55.15,1.91,91.20,56,121.20,179.80,ok,1,1,automatic broad-peak search,148.60,0.63,10.51,1.26,61.21,2.70,16.73,17,138.50,158.50,0,226.22,0.71,3.16,0.77,4.30,1.03,7.21,8,220.50,230.50,0,77.63,0.95,ok
35571,BHC,00,TDC,tdc_coinc_left_BHC00-RF,BHC/Paddle00/TDC/tdc_coinc_left_BHC00-RF,1,1,0,1931,-406.62,0.38,4.52,0.53,19.28,1.42,21.70,20,-412.98,-401.52,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35571,BHC,01,TDC,tdc_coinc_left_BHC01-RF,BHC/Paddle01/TDC/tdc_coinc_left_BHC01-RF,1,1,0,2664,-405.94,0.13,3.55,0.11,44.55,2.03,42.96,32,-414.67,-396.83,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35571,BHC,02,TDC,tdc_coinc_left_BHC02-RF,BHC/Paddle02/TDC/tdc_coinc_left_BHC02-RF,1,1,0,3644,-406.76,0.11,3.53,0.08,61.15,2.24,56.97,40,-419.13,-392.37,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35571,BHC,03,TDC,tdc_coinc_left_BHC03-RF,BHC/Paddle03/TDC/tdc_coinc_left_BHC03-RF,1,1,0,11728,-405.42,0.06,3.76,0.04,196.35,3.88,116.51,48,-417.99,-392.51,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35571,BHC,04,TDC,tdc_coinc_left_BHC04-RF,BHC/Paddle04/TDC/tdc_coinc_left_BHC04-RF,1,1,0,71788,-408.59,0.03,3.67,0.01,1228.74,9.51,1119.86,54,-423.90,-394.60,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35571,BHC,05,TDC,tdc_coinc_left_BHC05-RF,BHC/Paddle05/TDC/tdc_coinc_left_BHC05-RF,1,1,0,93363,-407.44,0.02,3.66,0.01,1616.31,10.86,1121.55,54,-420.26,-392.24,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35571,BHC,06,TDC,tdc_coinc_left_BHC06-RF,BHC/Paddle06/TDC/tdc_coinc_left_BHC06-RF,1,1,0,121243,-406.17,0.02,3.66,0.01,2103.92,12.42,1529.32,54,-418.76,-390.74,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35571,BHC,07,TDC,tdc_coinc_left_BHC07-RF,BHC/Paddle07/TDC/tdc_coinc_left_BHC07-RF,1,1,0,162511,-406.07,0.02,3.78,0.01,2684.64,14.08,1295.50,54,-419.26,-391.24,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35571,BHC,08,TDC,tdc_coinc_left_BHC08-RF,BHC/Paddle08/TDC/tdc_coinc_left_BHC08-RF,1,1,0,162496,-403.67,0.02,3.73,0.01,2776.56,14.27,1521.31,54,-416.76,-388.74,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35571,BHC,09,TDC,tdc_coinc_left_BHC09-RF,BHC/Paddle09/TDC/tdc_coinc_left_BHC09-RF,1,1,0,125241,-404.61,0.02,3.67,0.01,2195.58,12.64,1533.69,54,-417.76,-389.74,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35571,BHC,10,TDC,tdc_coinc_left_BHC10-RF,BHC/Paddle10/TDC/tdc_coinc_left_BHC10-RF,1,1,0,92901,-404.33,0.02,3.70,0.01,1601.61,10.81,1211.25,53,-416.26,-388.24,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
35571,BHC,11,TDC,tdc_coinc_left_BHC11-RF,BHC/Paddle11/TDC/tdc_coinc_left_BHC11-RF,1,1,0,75399,-404.34,0.02,3.78,0.02,1287.42,9.76,704.85,50,-417.13,-390.37,ok,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-999,nan,nan,not applicable for TDC
